Time,Value
271.6,41.32727087
271.7,41.3325727
271.8,41.33434296
271.9,41.3374275
272,41.34175479
272.1,41.34271145
272.2,41.3448751
272.3,41.3464129
272.4,41.34631455
272.5,41.34724438
272.6,41.34608209
272.7,41.34729803
272.8,41.34495556
272.9,41.34248793
273,41.34095907
273.1,41.33858085
273.2,41.33366346
273.3,41.33101702
273.4,41.32726192
273.5,41.32032394
273.6,41.3177222
273.7,41.31309092
273.8,41.30762815
273.9,41.2990272
274,41.29422605
274.1,41.28655493
274.2,41.27797186
274.3,41.27064049
274.4,41.2630856
274.5,41.25294685
274.6,41.24362171
274.7,41.23439491
274.8,41.22383595
274.9,41.21081829
275,41.20093882
275.1,41.18830562
275.2,41.17757678
275.3,41.16405845
275.4,41.15112126
275.5,41.13658369
275.6,41.12347662
275.7,41.11095071
275.8,41.09651148
275.9,41.08046293
276,41.06306434
276.1,41.04681015
276.2,41.03095829
276.3,41.0146147
276.4,40.99626839
276.5,40.9779489
276.6,40.9579128
276.7,40.93949497
276.8,40.92063904
276.9,40.89996815
277,40.87826014
277.1,40.85718691
277.2,40.83611369
277.3,40.81440568
277.4,40.79289436
277.5,40.77005982
277.6,40.74571431
277.7,40.72247744
277.8,40.69824815
277.9,40.67605734
278,40.6508714
278.1,40.62369168
278.2,40.59792459
278.3,40.57236314
278.4,40.54563046
278.5,40.51803052
278.6,40.49029648
278.7,40.460971
278.8,40.4332459
278.9,40.40529728
279,40.37600756
279.1,40.34455419
279.2,40.31347632
279.3,40.28333724
279.4,40.25292099
279.5,40.22195935
279.6,40.18933475
279.7,40.1565671
279.8,40.12396038
279.9,40.09178281
280,40.05833566
280.1,40.02346694
280.2,39.98601437
280.3,39.95112777
280.4,39.91679549
280.5,39.88187313
280.6,39.84462619
280.7,39.80620801
280.8,39.77044523
280.9,39.7318393
281,39.69468176
281.1,39.65643346
281.2,39.61520791
281.3,39.57503736
281.4,39.53536749
281.5,39.49611783
281.6,39.45440948
281.7,39.41083252
281.8,39.37007189
281.9,39.32812214
282,39.28520679
282.1,39.24374878
282.2,39.19909
282.3,39.15323317
282.4,39.11057711
282.5,39.06616867
282.6,39.02251124
282.7,38.97544742
282.8,38.92922401
282.9,38.88179362
283,38.83636594
283.1,38.78959715
283.2,38.74163032
283.3,38.69165182
283.4,38.64240646
283.5,38.59428763
283.6,38.54629397
283.7,38.49808574
283.8,38.44665885
283.9,38.39325607
284,38.34198117
284.1,38.29204738
284.2,38.24109435
284.3,38.18681538
284.4,38.13342154
284.5,38.08017969
284.6,38.02862763
284.7,37.97282875
284.8,37.91753948
284.9,37.86426187
285,37.80816793
285.1,37.75312901
285.2,37.69685626
285.3,37.64052093
285.4,37.58372068
285.5,37.52654493
285.6,37.46809959
285.7,37.41025329
285.8,37.3506099
285.9,37.2930944
286,37.23205626
286.1,37.17199266
286.2,37.1121347
286.3,37.05269694
286.4,36.99067533
286.5,36.92986965
286.6,36.86874211
286.7,36.80554926
286.8,36.74387634
286.9,36.67837679
287,36.61665916
287.1,36.55360043
287.2,36.48970127
287.3,36.42535508
287.4,36.35837138
287.5,36.29298806
287.6,36.22419834
287.7,36.15848422
287.8,36.09197438
287.9,36.02567017
288,35.95868647
288.1,35.88959277
288.2,35.81970334
288.3,35.75339019
288.4,35.6843859
288.5,35.61419249
288.6,35.54473221
288.7,35.47492325
288.8,35.40492654
288.9,35.33420563
289,35.26368141
289.1,35.19126177
289.2,35.11629403
289.3,35.04509926
289.4,34.97126698
289.5,34.89844501
289.6,34.8231107
289.7,34.74951982
289.8,34.67584848
289.9,34.60248113
290,34.52722728
290.1,34.45011377
290.2,34.37409103
290.3,34.30008888
290.4,34.22129452
290.5,34.14465487
290.6,34.06633437
290.7,33.98911357
290.8,33.91082883
290.9,33.83126557
291,33.75408053
291.1,33.67396295
291.2,33.5919857
291.3,33.51252079
291.4,33.43484402
291.5,33.35349262
291.6,33.27166736
291.7,33.18963647
291.8,33.1079632
291.9,33.02532434
292,32.9446882
292.1,32.86105692
292.2,32.77595043
292.3,32.6905936
292.4,32.60745406
292.5,32.52446651
292.6,32.44019151
292.7,32.35639036
292.8,32.27059543
292.9,32.18324482
293,32.09735155
293.1,32.01136887
293.2,31.92335665
293.3,31.83469176
293.4,31.74752891
293.5,31.66099191
293.6,31.57362342
293.7,31.48552179
293.8,31.39370084
293.9,31.30470514
294,31.21571839
294.1,31.12643659
294.2,31.03390932
294.3,30.9448868
294.4,30.85253835
294.5,30.76319396
294.6,30.67283928
294.7,30.58018684
294.8,30.48554957
294.9,30.39400578
295,30.3008616
295.1,30.20910323
295.2,30.11439443
295.3,30.01988232
295.4,29.92528081
295.5,29.8293829
295.6,29.73563969
295.7,29.63931262
295.8,29.54505086
295.9,29.44743633
296,29.35243249
296.1,29.25540805
296.2,29.15821373
296.3,29.06194031
296.4,28.96363735
296.5,28.86482477
296.6,28.76645029
296.7,28.66966724
296.8,28.56905758
296.9,28.47030759
297,28.37110162
297.1,28.27161849
297.2,28.1724304
297.3,28.07267904
297.4,27.97107697
297.5,27.86956429
297.6,27.769804
297.7,27.66608298
297.8,27.56566107
297.9,27.46318281
298,27.35857666
298.1,27.25373805
298.2,27.15190351
298.3,27.05027461
298.4,26.94658935
298.5,26.84210837
298.6,26.73648298
298.7,26.63344145
298.8,26.52849555
298.9,26.42247677
299,26.31980181
299.1,26.21163726
299.2,26.10451877
299.3,26.00099444
299.4,25.89403689
299.5,25.78760684
299.6,25.67884326
299.7,25.57172477
299.8,25.46381056
299.9,25.35763085
300,25.24856329
300.1,25.13946891
300.2,25.0290066
300.3,24.91996586
300.4,24.8111397
300.5,24.70200062
300.6,24.59078729
300.7,24.47970808
300.8,24.36929941
300.9,24.25796986
301,24.14845526
301.1,24.03507829
301.2,23.92246127
301.3,23.81127477
301.4,23.70114326
301.5,23.58968854
301.6,23.47735763
301.7,23.36327434
301.8,23.24936986
301.9,23.13704789
302,23.02440405
302.1,22.91074991
302.2,22.79486954
302.3,22.67775536
302.4,22.56461084
302.5,22.45144844
302.6,22.33666778
302.7,22.22132385
302.8,22.10446894
302.9,21.98928595
303,21.87563181
303.1,21.76126242
303.2,21.64411247
303.3,21.52406573
303.4,21.4081496
303.5,21.2905705
303.6,21.17393017
303.7,21.05571628
303.8,20.93776166
303.9,20.81849277
304,20.7010746
304.1,20.58288753
304.2,20.46318948
304.3,20.34321427
304.4,20.22386491
304.5,20.10395229
304.6,19.98224258
304.7,19.86367106
304.8,19.74316835
304.9,19.62346137
305,19.50234175
305.1,19.38421726
305.2,19.26229298
305.3,19.1395998
305.4,19.0184623
305.5,18.89727116
305.6,18.77430081
305.7,18.65352988
305.8,18.53143573
305.9,18.40776801
306,18.28415394
306.1,18.16273034
306.2,18.04102063
306.3,17.91518033
306.4,17.79133379
306.5,17.66684353
306.6,17.54288077
306.7,17.42078662
306.8,17.29756594
306.9,17.17253923
307,17.04588532
307.1,16.9213593
307.2,16.79647565
307.3,16.67255759
307.4,16.54509008
307.5,16.41950905
307.6,16.29433036
307.7,16.17031395
307.8,16.04292691
307.9,15.91773033
308,15.79042375
308.1,15.66187441
308.2,15.53705335
308.3,15.41066766
308.4,15.28329849
308.5,15.15507102
308.6,15.02687931
308.7,14.89967108
308.8,14.77215886
308.9,14.64465559
309,14.51614201
309.1,14.38572407
309.2,14.2573446
309.3,14.1281873
309.4,14.00128305
309.5,13.87035549
309.6,13.74096572
309.7,13.61246109
309.8,13.48600388
309.9,13.35722208
310,13.22461367
310.1,13.09373975
310.2,12.96386719
310.3,12.83539832
310.4,12.70435452
310.5,12.57364154
310.6,12.4424547
310.7,12.310794
310.8,12.18070686
310.9,12.05118299
311,11.91886961
311.1,11.78762913
311.2,11.65553033
311.3,11.52379811
311.4,11.39207482
311.5,11.26000285
311.6,11.12793088
311.7,10.99755764
311.8,10.864833
311.9,10.7326895
312,10.60169935
312.1,10.46891212
312.2,10.33520401
312.3,10.20226479
312.4,10.07154286
312.5,9.937852621
312.6,9.804412723
312.7,9.669783711
312.8,9.536781907
312.9,9.402313828
313,9.27015245
313.1,9.137991071
313.2,9.00298655
313.3,8.86901021
313.4,8.734273911
313.5,8.599609137
313.6,8.463871479
313.7,8.330333233
313.8,8.194944263
313.9,8.061343431
314,7.927143574
314.1,7.794606686
314.2,7.659012079
314.3,7.522657514
314.4,7.388931513
314.5,7.254874706
314.6,7.120406628
314.7,6.98351562
314.8,6.84863627
314.9,6.712657213
315,6.577643752
315.1,6.443676353
315.2,6.308251619
315.3,6.171736121
315.4,6.03736639
315.5,5.901557207
315.6,5.765426159
315.7,5.62864244
315.8,5.493190885
315.9,5.357676744
316,5.223307014
316.1,5.085629225
316.2,4.949775338
316.3,4.812347889
316.4,4.674366117
316.5,4.539352655
316.6,4.405742884
316.7,4.268118739
316.8,4.131621122
316.9,3.995722532
317,3.856748343
317.1,3.720331192
317.2,3.58529985
317.3,3.448015451
317.4,3.311777115
317.5,3.172802925
317.6,3.037369251
317.7,2.901014686
317.8,2.764266729
317.9,2.625524998
318,2.48760581
318.1,2.35004425
318.2,2.215889096
318.3,2.080893517
318.4,1.942661405
318.5,1.803982258
318.6,1.66528523
318.7,1.52900219
318.8,1.393076777
318.9,1.256605983
319,1.117041707
319.1,0.979980826
319.2,0.843438506
319.3,0.70745945
319.4,0.567698479
319.5,0.43066442
319.6,0.293406844
319.7,0.155702233
319.8,0.019749999
319.9,-0.116854906
320,-0.255051255
320.1,-0.393810868
320.2,-0.529816747
320.3,-0.66537559
320.4,-0.803312659
320.5,-0.941249728
320.6,-1.079043746
320.7,-1.215818524
320.8,-1.35191381
320.9,-1.491299272
321,-1.629164815
321.1,-1.767298579
321.2,-1.904636621
321.3,-2.040508389
321.4,-2.179303765
321.5,-2.315542102
321.6,-2.453649044
321.7,-2.590924501
321.8,-2.727922797
321.9,-2.865207195
322,-3.002277017
322.1,-3.137728572
322.2,-3.275933862
322.3,-3.413280845
322.4,-3.549957275
322.5,-3.686240315
322.6,-3.823453188
322.7,-3.960371017
322.8,-4.096618295
322.9,-4.232650995
323,-4.368460178
323.1,-4.50617373
323.2,-4.643645883
323.3,-4.780554771
323.4,-4.917570949
323.5,-5.053469539
323.6,-5.190208554
323.7,-5.327269435
323.8,-5.465698242
323.9,-5.599933863
324,-5.736163259
324.1,-5.871301889
324.2,-6.009882689
324.3,-6.145843863
324.4,-6.282001734
324.5,-6.416729093
324.6,-6.552413106
324.7,-6.688696146
324.8,-6.825774908
324.9,-6.961020827
325,-7.095614076
325.1,-7.230788469
325.2,-7.367259264
325.3,-7.502773404
325.4,-7.63809979
325.5,-7.772532105
325.6,-7.907384634
325.7,-8.042675257
325.8,-8.179548383
325.9,-8.315742016
326,-8.451211452
326.1,-8.583408594
326.2,-8.718332648
326.3,-8.853927255
326.4,-8.988511562
326.5,-9.122470021
326.6,-9.256911278
326.7,-9.391182661
326.8,-9.526303411
326.9,-9.663400054
327,-9.796133637
327.1,-9.928876162
327.2,-10.06087661
327.3,-10.19818783
327.4,-10.3323698
327.5,-10.46589911
327.6,-10.59772968
327.7,-10.73029339
327.8,-10.86367965
327.9,-10.9977901
328,-11.13033593
328.1,-11.2635076
328.2,-11.3961339
328.3,-11.52975261
328.4,-11.66312099
328.5,-11.79561317
328.6,-11.92645133
328.7,-12.05835342
328.8,-12.19116747
328.9,-12.32566237
329,-12.45825291
329.1,-12.58744597
329.2,-12.7178371
329.3,-12.84821033
329.4,-12.98089027
329.5,-13.11374903
329.6,-13.24422956
329.7,-13.37420046
329.8,-13.50337565
329.9,-13.63507211
330,-13.76824379
330.1,-13.8993144
330.2,-14.03063536
330.3,-14.15842474
330.4,-14.28738534
330.5,-14.41720426
330.6,-14.5483017
330.7,-14.67933655
330.8,-14.80643749
330.9,-14.9364084
331,-15.06594121
331.1,-15.19592106
331.2,-15.32500684
331.3,-15.45175016
331.4,-15.57964683
331.5,-15.70782065
331.6,-15.83747864
331.7,-15.96381068
331.8,-16.09118879
331.9,-16.2178874
332,-16.34779572
332.1,-16.47644341
332.2,-16.60320461
332.3,-16.72868729
332.4,-16.85598493
332.5,-16.98194146
332.6,-17.11008847
332.7,-17.23561585
332.8,-17.36156344
332.9,-17.48696566
333,-17.61159003
333.1,-17.73932576
333.2,-17.86505878
333.3,-17.99001396
333.4,-18.11507642
333.5,-18.23884249
333.6,-18.36671233
333.7,-18.49173009
333.8,-18.61647069
333.9,-18.73994172
334,-18.86303723
334.1,-18.98893118
334.2,-19.1126883
334.3,-19.23607886
334.4,-19.35780644
334.5,-19.48212683
334.6,-19.60417628
334.7,-19.72908676
334.8,-19.85093057
334.9,-19.97350752
335,-20.09573579
335.1,-20.21842897
335.2,-20.33941448
335.3,-20.46150863
335.4,-20.58162689
335.5,-20.70154846
335.6,-20.82114816
335.7,-20.94359994
335.8,-21.06425464
335.9,-21.18525803
336,-21.30308747
336.1,-21.42379582
336.2,-21.54518366
336.3,-21.66670561
336.4,-21.78527713
336.5,-21.90339267
336.6,-22.02121317
336.7,-22.14030325
336.8,-22.25939333
336.9,-22.37938643
337,-22.49601781
337.1,-22.61366844
337.2,-22.73027301
337.3,-22.84942567
337.4,-22.96636999
337.5,-23.08380604
337.6,-23.19755852
337.7,-23.31455648
337.8,-23.43054414
337.9,-23.54805171
338,-23.66378009
338.1,-23.77765775
338.2,-23.89404774
338.3,-24.00972247
338.4,-24.12586212
338.5,-24.23883677
338.6,-24.35078323
338.7,-24.46396351
338.8,-24.58019257
338.9,-24.69355166
339,-24.80833232
339.1,-24.9202162
339.2,-25.03314614
339.3,-25.14632642
339.4,-25.26065111
339.5,-25.37050545
339.6,-25.48152208
339.7,-25.59244037
339.8,-25.70417225
339.9,-25.81529617
340,-25.92603564
340.1,-26.03593469
340.2,-26.14611983
340.3,-26.25561655
340.4,-26.36535466
340.5,-26.47796273
340.6,-26.58723593
340.7,-26.6943723
340.8,-26.80409253
340.9,-26.91195309
341,-27.02135146
341.1,-27.12969482
341.2,-27.23683119
341.3,-27.34256387
341.4,-27.44774222
341.5,-27.55845487
341.6,-27.66500115
341.7,-27.7695179
341.8,-27.87561715
341.9,-27.98232436
342,-28.08718085
342.1,-28.19387019
342.2,-28.29914689
342.3,-28.40368152
342.4,-28.50685716
342.5,-28.61123085
342.6,-28.71568501
342.7,-28.82006764
342.8,-28.92102599
342.9,-29.02256548
343,-29.12737727
343.1,-29.22923863
343.2,-29.33397889
343.3,-29.43493724
343.4,-29.53588665
343.5,-29.63672876
343.6,-29.73881364
343.7,-29.83951271
343.8,-29.93905842
343.9,-30.03759384
344,-30.1389724
344.1,-30.23836613
344.2,-30.33752739
344.3,-30.43861091
344.4,-30.53454459
344.5,-30.63196242
344.6,-30.73039949
344.7,-30.82686067
344.8,-30.92446625
344.9,-31.02107942
345,-31.11898005
345.1,-31.21628165
345.2,-31.31266236
345.3,-31.4088732
345.4,-31.50233924
345.5,-31.59931898
345.6,-31.69411719
345.7,-31.79012239
345.8,-31.8849206
345.9,-31.98014796
346,-32.07280934
346.1,-32.16790259
346.2,-32.26021528
346.3,-32.35429823
346.4,-32.44693279
346.5,-32.53833354
346.6,-32.62966275
346.7,-32.72072375
346.8,-32.81281292
346.9,-32.90476799
347,-32.99493492
347.1,-33.08479786
347.2,-33.17378461
347.3,-33.26546252
347.4,-33.35477114
347.5,-33.44309628
347.6,-33.53148401
347.7,-33.62028301
347.8,-33.70854557
347.9,-33.79846215
348,-33.88365805
348.1,-33.9715004
348.2,-34.05843973
348.3,-34.14458334
348.4,-34.23098624
348.5,-34.31636989
348.6,-34.39967036
348.7,-34.48397219
348.8,-34.5695883
348.9,-34.65560675
349,-34.73972082
349.1,-34.82171595
349.2,-34.90443528
349.3,-34.98842418
349.4,-35.07351279
349.5,-35.15731394
349.6,-35.23766398
349.7,-35.32007039
349.8,-35.40042937
349.9,-35.48291624
350,-35.56528687
350.1,-35.64426899
350.2,-35.72179377
350.3,-35.8027786
350.4,-35.88366508
350.5,-35.96211076
350.6,-36.04179025
350.7,-36.11820638
350.8,-36.19556129
350.9,-36.27540171
351,-36.35255992
351.1,-36.43036187
351.2,-36.50565147
351.3,-36.5819782
351.4,-36.65903807
351.5,-36.73657179
351.6,-36.81133389
351.7,-36.88518405
351.8,-36.95835471
351.9,-37.03214228
352,-37.10795939
352.1,-37.18104064
352.2,-37.2530669
352.3,-37.32487857
352.4,-37.39736974
352.5,-37.47019172
352.6,-37.54224479
352.7,-37.61381507
352.8,-37.68285513
352.9,-37.75468469
353,-37.82705963
353.1,-37.89630532
353.2,-37.96737492
353.3,-38.03476095
353.4,-38.10461462
353.5,-38.17423582
353.6,-38.24406266
353.7,-38.31217289
353.8,-38.37704659
353.9,-38.44361007
354,-38.51037025
354.1,-38.57919574
354.2,-38.64433765
354.3,-38.70800436
354.4,-38.77271712
354.5,-38.83861899
354.6,-38.90562057
354.7,-38.97027075
354.8,-39.0331775
354.9,-39.09445703
355,-39.15721178
355.1,-39.220047
355.2,-39.2831862
355.3,-39.34575319
355.4,-39.40636218
355.5,-39.46877718
355.6,-39.5314157
355.7,-39.59342837
355.8,-39.65349197
355.9,-39.71132934
356,-39.77011442
356.1,-39.83135819
356.2,-39.89126086
356.3,-39.94927704
356.4,-40.00597
356.5,-40.06302953
356.6,-40.12076855
356.7,-40.17831087
356.8,-40.23529887
356.9,-40.29028416
357,-40.34507275
357.1,-40.40159583
357.2,-40.45572281
357.3,-40.51093161
357.4,-40.56493342
357.5,-40.61965942
357.6,-40.67229331
357.7,-40.72562456
357.8,-40.77992141
357.9,-40.83194733
358,-40.8837676
358.1,-40.93238711
358.2,-40.98611176
358.3,-41.03834331
358.4,-41.0871774
358.5,-41.13621712
358.6,-41.18632972
358.7,-41.23681784
358.8,-41.28556252
358.9,-41.3341552
359,-41.38065577
359.1,-41.42803252
359.2,-41.47660732
359.3,-41.52430594
359.4,-41.57159328
359.5,-41.61778986
359.6,-41.66276157
359.7,-41.70786738
359.8,-41.75223112
359.9,-41.79908931
360,-41.84252322
360.1,-41.88607335
360.2,-41.93077683
360.3,-41.9744879
360.4,-42.0173049
360.5,-42.05929935
360.6,-42.10263491
360.7,-42.14214385
360.8,-42.18319952
360.9,-42.22451448
361,-42.26449728
361.1,-42.30280817
361.2,-42.34363139
361.3,-42.38361418
361.4,-42.42186248
361.5,-42.46183634
361.6,-42.50053167
361.7,-42.53610671
361.8,-42.57457852
361.9,-42.61309505
362,-42.65060127
362.1,-42.68721342
362.2,-42.72277057
362.3,-42.75571704
362.4,-42.7922219
362.5,-42.82705486
362.6,-42.86121726
362.7,-42.89324284
362.8,-42.92797744
362.9,-42.95928776
363,-42.99364686
363.1,-43.0268079
363.2,-43.05777848
363.3,-43.08782816
363.4,-43.11843216
363.5,-43.14962626
363.6,-43.18216145
363.7,-43.2110846
363.8,-43.24097335
363.9,-43.27072799
364,-43.30098331
364.1,-43.32924485
364.2,-43.35603118
364.3,-43.38380098
364.4,-43.4112668
364.5,-43.43883991
364.6,-43.4655726
364.7,-43.49142909
364.8,-43.51406693
364.9,-43.5400933
365,-43.56544912
365.1,-43.59152019
365.2,-43.61669719
365.3,-43.63752902
365.4,-43.66045296
365.5,-43.68367195
365.6,-43.70746315
365.7,-43.73058379
365.8,-43.75385642
365.9,-43.77290905
366,-43.79542172
366.1,-43.81535053
366.2,-43.83490384
366.3,-43.85507405
366.4,-43.87249053
366.5,-43.89290214
366.6,-43.91342103
366.7,-43.93355548
366.8,-43.94964874
366.9,-43.96658242
367,-43.98270249
367.1,-43.99879575
367.2,-44.01580095
367.3,-44.03122365
367.4,-44.04857755
367.5,-44.06259656
367.6,-44.07683909
367.7,-44.09217238
367.8,-44.10719275
367.9,-44.11921799
368,-44.13201213
368.1,-44.14530694
368.2,-44.15822625
368.3,-44.16997433
368.4,-44.18173134
368.5,-44.19101179
368.6,-44.20012236
368.7,-44.21135187
368.8,-44.22244728
368.9,-44.23218369
369,-44.24014986
369.1,-44.24968064
369.2,-44.25921142
369.3,-44.26853657
369.4,-44.27471459
369.5,-44.28207278
369.6,-44.28852797
369.7,-44.2948401
369.8,-44.30107176
369.9,-44.30841208
370,-44.31104064
370.1,-44.31622624
370.2,-44.31931973
370.3,-44.32471991
370.4,-44.32969093
370.5,-44.33184564
370.6,-44.33463514
370.7,-44.33797002
370.8,-44.34083104
370.9,-44.34500635
371,-44.3443805
371.1,-44.3444252
371.2,-44.3438977
371.3,-44.34579313
371.4,-44.34560537
371.5,-44.34502423
371.6,-44.34278905
371.7,-44.3420738
371.8,-44.33999956
371.9,-44.33760345
372,-44.33644116
372.1,-44.3333745
372.2,-44.32927966
372.3,-44.32561398
372.4,-44.32178736
372.5,-44.31576133
372.6,-44.3102181
372.7,-44.3049252
372.8,-44.2987293
372.9,-44.29425895
373,-44.28919852
373.1,-44.28106248
373.2,-44.27171946
373.3,-44.26512122
373.4,-44.25649345
373.5,-44.24985945
373.6,-44.24199164
373.7,-44.23184395
373.8,-44.22172308
373.9,-44.20987666
374,-44.20174062
374.1,-44.19036806
374.2,-44.17987168
374.3,-44.16719377
374.4,-44.15616095
374.5,-44.14527118
374.6,-44.13293302
374.7,-44.11943257
374.8,-44.10607517
374.9,-44.09249425
375,-44.07753646
375.1,-44.06365156
375.2,-44.04914081
375.3,-44.03217137
375.4,-44.01612282
375.5,-44.00092363
375.6,-43.98544729
375.7,-43.968907
375.8,-43.95095408
375.9,-43.93152595
376,-43.91514659
376.1,-43.89691651
376.2,-43.87968779
376.3,-43.85885596
376.4,-43.83862317
376.5,-43.81892681
376.6,-43.80013347
376.7,-43.7798202
376.8,-43.75736117
376.9,-43.73643994
377,-43.71515214
377.1,-43.69238019
377.2,-43.67049336
377.3,-43.6475873
377.4,-43.62303615
377.5,-43.59894991
377.6,-43.57598126
377.7,-43.55193973
377.8,-43.52881908
377.9,-43.50298941
378,-43.47599745
378.1,-43.45141053
378.2,-43.42437387
378.3,-43.39974225
378.4,-43.37099791
378.5,-43.34256649
378.6,-43.31333041
378.7,-43.28872561
378.8,-43.25894415
378.9,-43.23017299
379,-43.20005178
379.1,-43.17050278
379.2,-43.14022958
379.3,-43.10983121
379.4,-43.07993352
379.5,-43.04925799
379.6,-43.01680326
379.7,-42.98509061
379.8,-42.95396805
379.9,-42.92213023
380,-42.88955033
380.1,-42.85530746
380.2,-42.82229841
380.3,-42.78948605
380.4,-42.75452793
380.5,-42.71999896
380.6,-42.68371761
380.7,-42.64729321
380.8,-42.61427522
380.9,-42.57764518
381,-42.53954887
381.1,-42.50275791
381.2,-42.46449172
381.3,-42.42694974
381.4,-42.38676131
381.5,-42.34984517
381.6,-42.31135547
381.7,-42.27242768
381.8,-42.23470688
381.9,-42.19358861
382,-42.15398133
382.1,-42.11303294
382.2,-42.07212031
382.3,-42.02970564
382.4,-41.9895798
382.5,-41.94845259
382.6,-41.9040978
382.7,-41.86063707
382.8,-41.81685448
382.9,-41.77519977
383,-41.73208773
383.1,-41.68703556
383.2,-41.64085686
383.3,-41.59662724
383.4,-41.55239761
383.5,-41.50868654
383.6,-41.46351814
383.7,-41.41564071
383.8,-41.36854112
383.9,-41.32158458
384,-41.27629101
384.1,-41.22744799
384.2,-41.17848873
384.3,-41.13074541
384.4,-41.08209014
384.5,-41.03292525
384.6,-40.98419845
384.7,-40.93412161
384.8,-40.88315964
384.9,-40.83323479
385,-40.78296125
385.1,-40.7322228
385.2,-40.67990184
385.3,-40.6283766
385.4,-40.57617188
385.5,-40.52436054
385.6,-40.47093987
385.7,-40.41766226
385.8,-40.36291838
385.9,-40.31074941
386,-40.25679231
386.1,-40.20300508
386.2,-40.14742076
386.3,-40.09396434
386.4,-40.03711045
386.5,-39.98216093
386.6,-39.92630839
386.7,-39.86874819
386.8,-39.81110752
386.9,-39.75330591
387,-39.69664872
387.1,-39.64014351
387.2,-39.58280683
387.3,-39.52479959
387.4,-39.46473598
387.5,-39.40635324
387.6,-39.34643269
387.7,-39.28662837
387.8,-39.22833502
387.9,-39.16701078
388,-39.10529315
388.1,-39.04516697
388.2,-38.98404837
388.3,-38.9223218
388.4,-38.8586998
388.5,-38.79739344
388.6,-38.73522878
388.7,-38.67278695
388.8,-38.60961199
388.9,-38.54677677
389,-38.48104477
389.1,-38.41655552
389.2,-38.35296929
389.3,-38.28720152
389.4,-38.22158575
389.5,-38.15596104
389.6,-38.08961213
389.7,-38.0250603
389.8,-37.95872033
389.9,-37.89188862
390,-37.82532513
390.1,-37.75683045
390.2,-37.6886934
390.3,-37.62254119
390.4,-37.55399287
390.5,-37.48548925
390.6,-37.41549253
390.7,-37.3468101
390.8,-37.27803826
390.9,-37.20880151
391,-37.13730276
391.1,-37.06516922
391.2,-36.99617386
391.3,-36.92490757
391.4,-36.85314953
391.5,-36.78201735
391.6,-36.70915961
391.7,-36.63686514
391.8,-36.56456172
391.9,-36.49266958
392,-36.41925752
392.1,-36.3452822
392.2,-36.27094924
392.3,-36.20005846
392.4,-36.12599373
392.5,-36.05110645
392.6,-35.9767288
392.7,-35.90079546
392.8,-35.82670391
392.9,-35.74828506
393,-35.67355871
393.1,-35.59662402
393.2,-35.51858068
393.3,-35.44281721
393.4,-35.36448777
393.5,-35.2869004
393.6,-35.20975113
393.7,-35.1323247
393.8,-35.05446017
393.9,-34.97655094
394,-34.8977834
394.1,-34.81771946
394.2,-34.73731577
394.3,-34.65701044
394.4,-34.57798362
394.5,-34.49825048
394.6,-34.41701531
394.7,-34.33700502
394.8,-34.25484002
394.9,-34.17334557
395,-34.09423828
395.1,-34.01055336
395.2,-33.92888904
395.3,-33.84559751
395.4,-33.76295865
395.5,-33.68133008
395.6,-33.59790444
395.7,-33.51375461
395.8,-33.43019485
395.9,-33.34563375
396,-33.26149285
396.1,-33.17966759
396.2,-33.09316635
396.3,-33.00763071
396.4,-32.92191625
396.5,-32.83824921
396.6,-32.75432289
396.7,-32.66595304
396.8,-32.57995248
396.9,-32.49167204
397,-32.40519762
397.1,-32.31888413
397.2,-32.23282993
397.3,-32.14571178
397.4,-32.05609024
397.5,-31.96692467
397.6,-31.87974393
397.7,-31.79145455
397.8,-31.70260191
397.9,-31.61139786
398,-31.52299225
398.1,-31.43446147
398.2,-31.34424984
398.3,-31.25348389
398.4,-31.16314709
398.5,-31.07297122
398.6,-30.98272383
398.7,-30.89243174
398.8,-30.80103993
398.9,-30.7096839
399,-30.61599433
399.1,-30.5244416
399.2,-30.43169081
399.3,-30.34164906
399.4,-30.24916649
399.5,-30.15610278
399.6,-30.06351292
399.7,-29.97071743
399.8,-29.87646461
399.9,-29.78351712
400,-29.68852222
400.1,-29.59570885
400.2,-29.50190306
400.3,-29.40660417
400.4,-29.31032181
400.5,-29.2139411
400.6,-29.11847234
400.7,-29.02370095
400.8,-28.92883122
400.9,-28.83322835
401,-28.73895764
401.1,-28.64187062
401.2,-28.54367495
401.3,-28.44681144
401.4,-28.35018039
401.5,-28.2518059
401.6,-28.15609574
401.7,-28.05766761
401.8,-27.96117067
401.9,-27.86333263
402,-27.76505649
402.1,-27.66549289
402.2,-27.56651044
402.3,-27.46879756
402.4,-27.37047672
402.5,-27.26971507
402.6,-27.17007101
402.7,-27.07175016
402.8,-26.97115839
402.9,-26.87150538
403,-26.77166462
403.1,-26.67120695
403.2,-26.57028437
403.3,-26.4703542
403.4,-26.3689667
403.5,-26.26804411
403.6,-26.16617382
403.7,-26.06266737
403.8,-25.96149445
403.9,-25.86184144
404,-25.75892508
404.1,-25.65460503
404.2,-25.55346787
404.3,-25.45060515
404.4,-25.34894943
404.5,-25.24531782
404.6,-25.14283955
404.7,-25.03741086
404.8,-24.93305504
404.9,-24.82993305
405,-24.72732961
405.1,-24.6232152
405.2,-24.52037036
405.3,-24.41667616
405.4,-24.312222
405.5,-24.20884073
405.6,-24.10396636
